id,name,url
FR,Ecole de l'Air,http://www.aea.asso.fr/
IN,Sardar Patel University,http://www.spuvvn.edu/
ES,Universidad Alfonso X El Sabio,http://www.uax.es/
CN,Beijing University of Aeronautics and Astronautics,http://www.buaa.edu.cn/
US,Pacific University,http://www.pacificu.edu/
MY,"Institute of Teachers Education, Ipoh",http://www.ipip.edu.my/
US,Montreat College,http://www.montreat.edu/
US,Waynesburg College,http://www.waynesburg.edu/
PE,Universidad Nacional Pedro Ruíz Gallo,http://www.unprg.edu.pe/
KR,Seowon University,http://www.seowon.ac.kr/
GR,Aegean University,http://www.aegean.gr/
US,Pennsylvania State University Great Valley,http://www.gv.psu.edu/
US,Lourdes College,http://www.lourdes.edu/
CO,"Universidad Distral ""Francisco José de Caldas""",http://www.udistrital.edu.co/
IR,University of Mohaghegh,http://www.uma.ac.ir/
US,Blessing-Rieman College of Nursing,http://www.brcn.edu/
CN,Huaihua Radio and Television University,http://www.hhrtu.com/
JP,Daido Institute of Technology,http://www.daido-it.ac.jp/
GB,"London School of Economics and Political Science, University of London",http://www.lse.ac.uk/
US,American InterContinental University - Atlanta,http://www.aiuniv.edu/
US,Lyon College,http://www.lyon.edu/
RU,Bashkir State Pedagogical University named After M. Akmullah,http://www.bspu.ru/
CN,Guangzhou Academy of Fine Art,http://www.gzarts.edu.cn/
RO,University of Craiova,http://www.central.ucv.ro/
RU,Amur State University,http://www.amursu.ru/
US,College of Idaho,http://www.collegeofidaho.edu/
ID,Universitas Islam Nusantara,http://www.uninus.ac.id/
US,Illinois Institute of Technology,http://www.iit.edu/
VE,Universidad de Oriente,http://www.udo.edu.ve/
BD,University of Rajshahi,http://www.ru.ac.bd/
EG,Future University,http://www.futureuniversity.edu.eg/
IN,Pes University,http://www.pes.edu/
DE,"Nordakademie, Staatlich anerkannte private Fachhochschule mit dualen Studiengängen",http://www.nordakademie.de/
RU,Siberian Academy of Public Services,http://www.sapanet.ru/
IT,University of Padua,http://www.unipd.it/
US,University of South Carolina,http://www.sc.edu/
ID,Universitas Jayabaya,http://www.jayabaya.ac.id/
ID,Universitas Bunda Mulia Jakarta,http://www.ubm.ac.id/
CA,University of King's College,http://www.ukings.ns.ca/
SE,Jönköping University College,http://www.hj.se/
GH,Pan African Christian University College,http://www.pacuc.edu.gh/
IR,Shahrood University of Medical Sciences,http://www.shmu.ac.ir/
CL,Universidad Maritima de Chile,http://www.umaritima.cl/
US,Louisiana State University Health Sciences Center New Orleans,http://www.lsuhsc.edu/
DE,Bauhaus Universität Weimar,http://www.uni-weimar.de/
BD,Brac University,http://www.bracuniversity.net/
JP,Hakodate University,http://www.hakodate-u.ac.jp/
NO,Agricultural University of Norway,http://www.nlh.no/
EG,Arab Open University,http://www.aou.edu.eg/
US,ICI University,http://www.ici.edu/
AL,Agricultural University of Tirane,http://www.ubt.edu.al/
PL,Pedagogical University of Krakow,http://www.wsp.krakow.pl/
ID,Universitas Bhayangkara Jakarta Raya,http://www.ubharajaya.ac.id/
GB,Falmouth University,http://www.falmouth.ac.uk/
US,Lehigh Univervsity,http://www.lehigh.edu/
US,Antioch New England Graduate School,http://www.antiochne.edu/
VN,Banking University of Ho Chi Minh City,http://www.buh.edu.vn/
US,Pratt Institute,http://www.pratt.edu/
SV,Universidad Luterana Salvadorena,http://www.netcomsa.com/uls/
US,Russel Sage College,http://www.sage.edu/RSC/
PL,Music Academy in Lodz,http://www.amuz.lodz.pl/
IN,Sri Krishnadevaraya University,http://skuniv.ap.nic.in/
GB,University of Portsmouth,http://www.port.ac.uk/
US,University of Wisconsin - Stout,http://www.uwstout.edu/
YE,Thamar University,http://www.thuniv.net/
JP,Shukutoku University,http://www.shukutoku.ac.jp/
KE,Egerton University,http://www.egerton.ac.ke/
US,Seattle University,http://www.seattleu.edu/
US,Pace University  Pleasantville/Briarcliff,http://www.pace.edu/campus/pville.html
IT,Basilicata University Potenza,http://www.unibas.it/
FR,Ecole Supérieure de Chimie Physique Electronique de Lyon,http://www.cpe.fr/
BD,Dhaka International University,http://www.diu.net.bd/
US,Tomball College,http://wwwtc.nhmccd.edu/
US,Belmont Abbey College,http://www.bac.edu/
US,State University of West Georgia,http://www.westga.edu/
CN,Communication University of China,http://www.cuc.edu.cn/
AM,Yerevan State University,http://www.ysu.am/
US,Bates College,http://www.bates.edu/
CN,Huizhou University,http://www.hzu.edu.cn/
ZA,University of Cape Town,http://www.uct.ac.za/
NG,Western Delta University,http://www.wdu.edu.ng/
BA,University of East Srarajevo,http://www.unssa.rs.ba/
CN,Shanghai Second Medical University,http://www.shsmu.edu.cn/
PL,Physical Education Academy in Wroclaw,http://www.awf.wroc.pl/
DE,Gustav-Siewerth-Akademie,http://www.siewerth-akademie.de/
PL,Ludwik Solski State Academy of Theatre in Cracow,http://www.pwst.krakow.pl/
VN,Saigon University,http://www.sgu.edu.vn/
VN,Ho Chi Minh City University of Law,http://www.hcmulaw.edu.vn/
NL,Wittenborg University,http://www.wittenborg.eu/
GR,University of Central Greece,http://www.ucg.gr/
FR,Ecole Supérieure d'Informatique-Electronique-Automatique,http://www.esiea.fr/
PT,Universidade Internacional Lisboa,http://www.uinternacional.pt/
SD,Canadian Sudanese College,http://www.ccs.edu.sd/
US,Amber University,http://www.amberu.edu/
US,St. Louis Christian College,http://www.slcc4ministry.edu/
IN,Utkal University,http://www.utkaluniv.org/
US,Southern Oregon University,http://www.sou.edu/
CN,Fushun Petroleum University,http://www.fspu.edu.cn/
PT,Instituto Superior de Informática e Gestão,http://www.cocite.pt/
US,Baker College of Port Huron,http://www.baker.edu/visit/porthuron.html
BI,Université du Burundi,http://www.ub.edu.bi/
MX,Universidad Insurgentes Plantel León,http://www.uileon.edu.mx/
JP,Saga Medical School,http://www.saga-med.ac.jp/
MN,Mongolian National University,http://www.num.edu.mn/
IN,Indira Gandhi National Open University,http://www.ignou.ac.in/
TR,Ufuk University,http://www.ufuk.edu.tr/
US,Danville Area Community College,http://www.dacc.cc.il.us/
JP,Shibaura Institute of Technology,http://www.shibaura-it.ac.jp/
IN,"Dr. Hari Singh Gour University, formerly University of Sagar",http://www.sagaruniversity.nic.in/
HU,Semmelweis University of Medical Sciences,http://www.sote.hu/
PH,University of Regina Carmeli,http://www.urc.edu.ph/
CL,Universidad Iberoamericana de Ciencias y Tecnologia,http://www.unicit.cl/
BO,"Universidad Católica Boliviana, Cochabamba",http://www.ucbcba.edu.bo/
US,Grantham University,http://www.grantham.edu/
RU,Altai State Medical University,http://www.asmu.ru/
JP,Meio University,http://www.meio-u.ac.jp/
ID,Universitas Widya Gama Malang,http://www.widyagama.ac.id/
JP,Ishinomaki Senshu University,http://www.isenshu-u.ac.jp/
CN,Sun Yat-Sen University of Medical Sciences,http://www.gzsums.edu.cn/
ID,Universitas Mulawarman,http://www.unmul.ac.id/
CN,Yunnan University,http://www.ynu.edu.cn/
CN,Foshan University,http://www.fosu.edu.cn/
IT,Dutch University Institute for Art History (DUIA),http://www.iuoart.org/
US,Morgan State University,http://www.morgan.edu/
IL,Western Galilee College,http://www.wgalil.ac.il/
US,D'Youville College,http://www.dyc.edu/
US,United States Air Force Academy,http://www.usafa.af.mil/
FR,Université de Bretagne Sud,http://www.univ-ubs.fr/
CA,Langara College,http://www.langara.bc.ca/
US,Clarke College,http://www.clarke.edu/
AL,American University of Tirana,http://www.uat.edu.al/
DE,Deutsche Sporthochschule Köln,http://www.dshs-koeln.de/
US,Clearwater Christian College,http://www.clearwater.edu/
GB,University of Durham,http://www.dur.ac.uk/
RW,Kigali Health Institute,http://www.khi.ac.rw/
IT,University of Bergamo,http://www.unibg.it/
CN,Capital Normal University,http://www.cnu.edu.cn/
JP,Iwate Prefectural University,http://www.iwate-pu.ac.jp/
PK,FAST - National University of Computer and Emerging Sciences (NUCES),http://www.nu.edu.pk/
IQ,Madenat Alelem University College,http://www.madenatalelem.com/
CN,Wudanshan Taoist College ,http://www.wdsdjxy.com/
RU,St. Petersburg State Pediatric Medical Academy,http://www.gpma.ru/
JP,Japan Advanced Institute of Science and Technology,http://www.jaist.ac.jp/
IN,Thapar Institute of Engineering and Technology,http://www.tiet.ac.in/
US,South Dakota School of Mines and Technology,http://www.sdsmt.edu/
SE,Jönköping University College of Health Sciences,http://www.hj.se/hhj/
IN,"University of Agricultural Sciences, Dharwad",http://www.uasd.net/
ES,Barcelona Graduate School of Economics,http://www.barcelonagse.eu/
GB,Oxford Brookes University,http://www.brookes.ac.uk/
RU,Samara State Agricultural Academy,http://www.ssaa.ru/
UG,St. Augustine International University,http://www.saiu.ac.ug/
MX,Universidad de Sonora,http://www.uson.mx/
KR,Yeungnam University,http://www.yeungnam.ac.kr/
IN,Narendra Deva University of Agriculture and Technology,http://www.nduat.nic.in/
NL,Foundation University,http://www.foundationuniversity.com/
US,United States Sports Academy,http://www.sport.ussa.edu/
DE,Hochschule für Technik und Wirtschaft Karlsruhe,http://www.hs-karlsruhe.de/
IR,Damghan University of Basic Sciences,http://www.dubs.ac.ir/
CL,Universidad San Sebastian,http://www.uss.cl/
US,Manhattanville College,http://www.mville.edu/
IQ,Al Yarmouk University College,http://www.yu.edu.jo/
CL,Universidad Mayor,http://www.umayor.cl/
US,Murray State University,http://www.mursuky.edu/
FR,Ecole Supérieure d'Ingénieurs en Génie Electrique,http://www.esigelec.fr/
,Ilsa Independent College,http://www.ilsacollege.edu.na/
ZA,University of Fort Hare,http://www.ufh.ac.za/
CN,Shandong Normal University,http://www.sdnu.edu.cn/
CN,Xinjiang Agriculture University,http://www.xjau.edu.cn/
CN,China University of Mining Technology - Xuzhou,http://www.cumt.edu.cn/
MY,Kuching Polytechnic,http://www.poliku.edu.my/
CN,Dongbei University of Finance And Economics,http://www.dufe.edu.cn/
RU,Northern State Medical University,http://www.nsmu.ru/
CZ,Czech Technical University of Prague,http://www.cvut.cz/
CO,Universidad de Los Andes,http://www.uniandes.edu.co/
KH,Royal University of Agriculture,http://www.rua.edu.kh/
MY,University of Management and Technology ,http://www.umtech.edu.my/
GB,University of Essex,http://www.essex.ac.uk/
LV,Rezekne Higher School,http://www.ru.lv/
UA,Dnepropetrovsk National University of Railway Transport,http://www.diit.edu.ua/
IR,Yasuj University of Medical Sciences,http://www.yums.ac.ir/
AR,Universidad de Flores - Buenos Aires,http://www.uflo.edu.ar/
IR,Iran University of Medical Sciences,http://www.iums.ac.ir/
DE,Tierärztliche Hochschule Hannover,http://www.tiho-hannover.de/
IT,University of Udine,http://www.uniud.it/
DE,Staatlich anerkannte Fachhochschule für Kunsttherapie,http://www.fhkt.de/
RW,Kigali Institute of Science & Technology,http://www.kist.ac.rw/
US,Frostburg State University,http://www.fsu.umd.edu/
DE,Fachhochschule Lübeck,http://www.fh-luebeck.de/
DE,Fachhochschule Aschaffenburg,http://www.fh-aschaffenburg.de/
CI,Université d'Abobo-Adjamé,http://www.uabobo.ci/
RU,Oriental University,http://www.orun.ru/
IN,Indira Gandhi Institute of Medical Sciences,http://www.igims.org/
PK,Karachi School of Art,http://www.ksa.edu.pk/
MX,Universidad Hispanoamericana,http://hispano.edu.mx/
RU,Ural State Technical University,http://www.ustu.ru/
MY,Cyberjaya University College of Medical Science,http://www.cybermed.edu.my/
US,"Arizona State University, Polytechnic Campus",https://campus.asu.edu/polytechnic
PT,"Instituto de Artes Visuais, Design e Marketing - IADE",http://www.iade.pt/
ID,Institut Sains & Teknologi Akprind,http://www.akprind.ac.id/
AU,Monash University,http://www.monash.edu.au/
UA,Donetsk State Medical University,http://www.donmeduni.com/
SO,University of Hargeisa,http://www.hargeisauniversity.net/
US,Pennsylvania State University - Milton S.Hershey Medical Center,http://www.collmed.psu.edu/
DE,DIPLOMA-Fachhochschule Ölsnitz/Vogtland,http://www.diploma.de/
US,Dominican School of Philosophy and Theology,http://www.dspt.edu/
US,State University of New York College at Purchase,http://www.purchase.edu/
US,"Rasmussen College, North Dakota Campuses",http://www.rasmussen.edu/locations/north-dakota/
US,Ohio State University,http://www.ohio-state.edu/
CL,Universidad Adventista de Chile,http://www.unachile.cl/
JP,Shumei University,http://www.shumei-u.ac.jp/
CR,Universidad del Turismo,http://www.utur.ac.cr/
MX,Universidad Cientifica Latinoamericana de Hidalgo,http://www.uclah.edu.mx/
BS,The College of The Bahamas,http://www.cob.edu.bs/
US,University of Idaho,http://www.uidaho.edu/
IN,Dr. D.Y. Patil University,http://www.dypatiluniversity.org/
FR,Ecole Supérieure de Commerce de Nantes-Atlantique,http://www.escna.fr/
TZ,Mount Meru University,http://www.mmu.ac.tz/
BE,Université de Liège,http://www.ulg.ac.be/
LB,Holy Spirit University of Kaslik,http://www.usek.edu.lb/
CN,Shanghai University of Science and Technology,http://www.usst.edu.cn/
US,Nichols College,http://www.nichols.edu/
RO,University of Suceava,http://www.usv.ro/
FR,Ecole Nationale Vétérinaire de Nantes,http://www.vet-nantes.fr/
CH,University of Neuchatel,http://www.unine.ch/
ID,Universitas Muhammadiyah Sumatra Utara,http://www.umsu.ac.id/
US,Morehouse School of Medicine,http://www.msm.edu/
CA,"École de technologie supérieure, Université du Québec",http://www.etsmtl.ca/
TR,Gebze Institute of Technology,http://www.gyte.edu.tr/
US,Kirkwood Community College,http://www.kirkwood.edu/
PE,Universidad Nacional Agraria de la Selva,http://www.unas.edu.pe/
BY,Gomel State Medical University,http://www.meduniver.gomel.by/
US,Embry-Riddle Aeronautical University,http://www.embryriddle.edu/
US,University of Texas M.D. Anderson Cancer Center,http://www.mdanderson.org/
RU,Institute of Management and Economy,http://www.ime.ru/
AR,Universidad Nacional de Lomas de Zamora,http://www.unlz.edu.ar/
DE,Fachhochschule Wedel,http://www.fh-wedel.de/
BA,University of Sarajevo,http://www.unsa.ba/
BR,Universidade Estácio de Sá,http://www.estacio.br/
US,William Paterson University,http://www.wpunj.edu/
IR,"Islamic Azad University, Mahshar",http://www.mahshahriau.ac.ir/
US,Northwest Nazarene University,http://www.nnu.edu/
US,Mount Union College,http://www.mountunion.edu/
TR,Yeditepe University,http://www.yeditepe.edu.tr/
US,Park College,http://www.park.edu/
IT,University of Insubria,http://www.uninsubria.it/
JP,Nihon University,http://www.nihon-u.ac.jp/
PL,Pedagogical University of the Polish Association for Adult Education in Warsaw,http://www.wsptwpwaw.edu.pl/
US,Aurora University,http://www.aurora.edu/
US,St. Mary's College of California,http://www.stmarys-ca.edu/
IN,Gujarat Ayurved University,http://www.ayurveduniversity.com/
PK,North West Frontier Province Agricultural University,http://www.aup.edu.pk/
US,North Central College,http://www.noctrl.edu/
CA,Conestoga College,http://www.conestogac.on.ca/
MY,International University College of Nursing (IUCN),http://www.iucn.edu.my/
IN,Madurai Kamaraj University,http://www.mkuhyd.com/
NI,Universidad Nacional Autonoma de Nicaragua,http://www.unan.edu.ni/
MX,Universidad del Mar,http://www.umar.mx/
ZW,Solusi University,http://www.solusi.ac.zw/
JP,Shikoku University,http://www.shikoku-u.ac.jp/
CN,Hebei Normal University,http://www.hebnu.edu.cn/
FR,Université Nancy II,http://www.univ-nancy2.fr/
MX,Universidad del Valle de Puebla,http://members.rotfl.com/uvp/
JP,Gakushuin University,http://www.gakushuin.ac.jp/
CN,Chongqing University of Post and Telecommunications,http://www.cqupt.edu.cn/
US,Syracuse University,http://www.syr.edu/
US,Southwest University,http://www.southwest.edu/
US,Bucknell University,http://www.bucknell.edu/
US,Southern Polytechnic State Univerisity,http://www.spsu.edu/
IS,Bifrost School of Business,http://www.bifrost.is/
AE,University of Jazeera,http://www.uojazeera.com/
IN,University of Health Sciences Andhra Pradesh,http://59.163.116.210/
US,Xavier University of Louisiana,http://www.xula.edu/
MY,Iact College,http://www.iact.edu.my/
US,Bauder College,http://www.bauder.edu/
PL,Technical University of Wroclaw,http://www.pwr.wroc.pl/
CA,University of Ottawa,http://www.uottawa.ca/
JP,Kokushikan University,http://www.kokushikan.ac.jp/
MM,Technological University (West Yangon),http://www.most.gov.mm/wytu/
AR,"Universidad Argentina ""John F. Kennedy""",http://www.kennedy.edu.ar/
KG,Kyrgyz Turkish  Manas University,http://www.manas.kg/
BY,Vitebsk State University,http://www.vsu.by/
JP,Nagoya Women's University,http://www.nagoya-wu.ac.jp/
PT,Instituto Superior Politécnico Gaya,http://www.ispgaya.pt/
TW,National Pingtung University of Science and Technology,http://www.npust.edu.tw/
US,King College,http://www.king.edu/
CA,École des Hautes Études Commerciales,http://www.hec.ca/
LV,School of Business and Finance,http://www.ba.lv/
CA,Carleton University,http://www.carleton.ca/
NL,Fontys University of Applied Sciences,http://www.fontys.edu/
TR,Mersin University,http://www.mersin.edu.tr/
TN,Université de Gafsa,http://www.ugaf.rnu.tn/
VN,University of Technical Education Ho Chi Minh City,http://www.hcmute.edu.vn/
IT,University of Trieste,http://www.univ.trieste.it/
US,Suffolk University,http://www.suffolk.edu/
NL,University for Humanistics (UH),http://www.uvh.nl/
SO,Gollis University,http://www.gollisuniversity.com/
FR,Ecole Supérieure de Commerce de Dijon,http://www.escdijon.com/
MX,Universidad Mesoamericana de San Agustín,http://www.umsa.edu.mx/
CA,Université du Québec en Abitibi-Témiscamingue,http://www.uqat.uquebec.ca/
SA,Batterjee Medical College,http://www.bmc.edu.sa/
US,Jones College,http://www.jones.edu/
NG,University of Benin,http://www.uniben.edu/
US,Voorhees College,http://www.voorhees.edu/
US,Louisiana State University at Eunice,http://www.lsue.edu/
JP,Yamaguchi Prefectural University,http://www.yamaguchi-pu.ac.jp/
CN,International Business University of Beijing,http://www.ibub.edu.cn/
KE,Masinde Muliro University of Science and Technology,http://www.mmust.ac.ke/
MX,Universidad Autónoma del Carmen,http://www.unacar.mx/
CN,Northeast Agricultural University,http://www.neau.edu.cn/
US,California School of Professional Psychology - Los Angels,http://www.cspp.edu/catalog/9.htm
IR,University of Social Welfare and Rehabilitation Scinences,http://www.uswr.ac.ir/
ET,Mekelle University,http://www.mu.edu.et/
UA,Kharkiv State Medical University,http://www.ksmu.kharkov.ua/
IQ,Misan University,http://www.uomisan.edu.iq/
IQ,Al Muthanna University,http://www.uoalmuthana.edu.iq/
PL,Technical University of Czestochowa,http://www.pcz.czest.pl/
IT,University of Ancona,http://www.unian.it/
AO,Universidade Lusíada de Angola,http://www.ulangola.net/
FR,Ecole Nationale Supérieure d'Agronomie de Rennes,http://agro.roazhon.inra.fr/
FR,Ecole Nationale Supérieure Electricité et Mécanique,http://www.ensem.u-nancy.fr/
US,University of the District of Columbia,http://www.udc.edu/
PE,Universidad Los Angeles de Chimbote,http://www.uladech.edu.pe/
IR,Hyrcania Institute of Higher Education,http://www.hyrcania.ac.ir/
TT,University of the Southern Caribbean,http://www.usc.edu.tt/
GH,Ghana Telecom University College,http://www.gtuc.edu.gh/
BR,Universidade Federal do ABC,http://www.ufabc.edu.br/
SC,University of Seychelles - American Institute of Medicine,http://www.usaim.edu/
GR,Technological Education Institute of Lamia,http://www.teilam.gr/
MY,Allianze College of Medical Sciences (ACMS),http://www.acms.edu.my/
PE,Universidad Nacional José Faustino Sánchez Carrión,http://www.unjfsc.edu.pe/
US,University of Northern Washington,http://www.unw.edu/
IN,"Shobhit University, Meerut",http://www.shobhituniversity.ac.in/
US,St. Francis Medical Center College of Nursing,http://www.osfsaintfrancis.org/
RO,National University of Music,http://www.unmb.ro/
CO,Universidad de La Guajira,http://www.uniguajira.edu.co/
PL,"Music Academy ""Stanislaw Moniuszko"" in Gdansk",http://www.amuz.gda.pl/
US,Southeast Missouri State University,http://www.semo.edu/
RU,Tyumen State University,http://www.tsu.tmn.ru/
BR,Universidade Estadual Paulista,http://www.unesp.br/
US,Livingstone College,http://www.livingstone.edu/
CN,Southwest University of Nationalities,http://www.swun.edu.cn/
RU,Omsk State Technical University,http://www.omgtu.ru/
CN,Xihua University,http://www.xhu.edu.cn/
JP,Matsuyama University,http://www.matsuyama-u.ac.jp/
PK,University of Veterinary & Animal Science,http://www.uvas.edu.pk/
JM,University of Technology Jamaica,http://www.utech.edu.jm/
IR,"Islamic Azad University, Boukan",http://www.iau-boukan.ac.ir
ES,Universidad Abierta Interactiva,http://www.uniactiva.com/
RO,"University ""Aurel Vlaicu"" Arad",http://www.uav.ro/
PE,Universidad Nacional Agraria La Selva,http://www.unas.edu.pe/
DZ,Université de Mostaganem,http://www.univ-mosta.dz/
AT,Universität Salzburg,http://www.sbg.ac.at/
FR,Université Catholique de l' Ouest,http://www.uco.fr/
IN,Sikha 'O' Anushandhan University,http://www.soauniversity.ac.in/
US,Knoxville College,http://www.knoxvillecollege.edu/
BY,Vitebsk State Technological University,http://www.vstu.vitebsk.by/
US,Sheldon Jackson College,http://www.sheldonjackson.edu/
US,Randolph-Macon Woman's College,http://www.rmwc.edu/
CN,Guangdong Radio & TV University,http://www.gdrtvu.edu.cn/
ES,Universidad de Santiago de Compostela,http://www.usc.es/
US,Le Moyne-Owen College,http://www.lemoyne-owen.edu/
FR,Ecole Supérieure de Commerce de Marseille-Provence,http://www.esc-marseille.fr/
CA,Ontario College of Art and Design,http://www.ocad.ca/
BE,EHSAL - Europese Hogeschool Brussel,http://www.ehsal.be/
FR,Ecole Nationale Supérieure des Industries Chimiques de Nancy,http://www.ensic.u-nancy.fr/
JP,Kyushu Kyoritsu University,http://www.kyukyo-u.ac.jp/
SV,Universidad Dr. Andreas Bello,http://www.unab.edu.sv/
PT,Universidade de Aveiro,http://www.ua.pt/
DO,Universidad Adventista Dominicana,http://www.unad.edu.do/
US,Oklahoma Panhandle State University,http://www.opsu.edu/
AF,Kabul University,http://www.ku.edu.af/
DO,Universidad de la Tercera Edad,http://www.ute.edu.do/
US,Oregon Institute of Technology,http://www.oit.edu/
GB,Middlesex University,http://www.mdx.ac.uk/
BR,Instituto Mauá de Tecnologia,http://www.maua.br/
DE,"Hochschule Anhalt (FH), Hochschule für angewandte Wissenschaften",http://www.hs-anhalt.de/
IT,Polytechnic Institute of Bari,http://www.poliba.it/
JP,Fukuoka Prefectural University,http://www.fukuoka-pu.ac.jp/
US,University of Mary Hardin-Baylor,http://www.umhb.edu/
BR,Universidade Federal do Espírito Santo,http://www.ufes.br/
US,"Teachers College, Columbia University",http://www.tc.columbia.edu/
BD,Sylhet Engineering College,http://www.sec.ac.bd/
AE,American University of Sharjah,http://www.aus.edu/
IR,Tehran University of Teacher Training,http://www.tmu.ac.ir/
US,University of Missouri - Kansas City,http://www.umkc.edu/
US,Taylor University,http://www.tayloru.edu/
UA,Odessa National Maritime Academy,http://www.ma.odessa.ua/
MO,Macau Polytechnic Institute,http://www.ipm.edu.mo/
JO,Al-Isra University,http://www.isra.edu.jo/
MX,Universidad Michoacana de San Nicolás de Hidalgo,http://www.umich.mx/
KZ,Kazak State University of Agriculture,http://www.agriun.almaty.kz/
CN,Taizhou College,http://www.tzc.edu.cn/
PT,Universidade da Beira Interior,http://www.ubi.pt/
US,University of St. Francis,http://www.stfrancis.edu/
PH,University of the Assumption,http://www.ua.edu.ph/
TW,Shih Hsin University,http://www.shu.edu.tw/
CN,Wuhan Automobile Polytechnical University,http://www.whapu.edu.cn/
LB,Notre Dame University,http://www.ndu.edu.lb/
US,"Troy University, Phenix City",http://phenix.troy.edu/
IE,Cork Institute of Technology,http://www.cit.ie/
CN,Tibet Agricultural and Animal Husbandry College,http://www.xza.cn/
CN,Logistics Engineering University of PLA,http://www.hqgc.net/
KE,Aga Khan University,http://www.aku.edu/
NI,Universidad Hispanoamericana,http://www.uhispam.edu.ni/
IN,Amity University,http://www.amity.edu/
US,Columbia International University,http://www.ciu.edu/
PK,University of Lahore,http://www.uol.edu.pk/
FR,Ecole Centrale d'Electronique - ECE,http://www.ece.fr/
JP,Seisen University,http://www.seisen-u.ac.jp/
CH,University of Fribourg,http://www.unifr.ch/
US,California School of Professional Psychology - Fresno,http://www.cspp.edu/catalog/8.htm
RU,St. Petersburg Repin State Academic Institute of Painting Sculpture and Achitecture,http://artacademy.spb.ru/
US,Mount Vernon Nazarene College,http://www.mvnc.edu/
IN,Magadh University,http://www.magadhuniversity.org/
US,Katharine Gibbs School,http://www.kgibbs.com/
ES,Universitat Jaume I de Castellón,http://www.uji.es/
JP,Saitama Prefectural University,http://www.spu.ac.jp/
ZA,Nelson Mandela Metropolitan University,http://www.nmmu.ac.za/
BR,Universidade Federal de Uberlândia,http://www.ufu.br/
PL,Pawel Wlodkowic University College in Plock,http://www.wlodkowic.pl/
SD,University of Science and Technology,http://www.ust.edu.sd/
US,United States Merchant Marine Academy,http://www.usmma.edu/
SE,Swedish University of Agricultural Sciences,http://www.slu.se/
PT,Instituto Piaget,http://www.ipiaget.org/
IN,Thiruvalluvar University,http://www.tvuni.in/
MX,Universidad Pedagógica Veracruzana,http://www.secupv.org/
BR,Universidade do Rio de Janeiro,http://www.unirio.br/
ET,Jimma University,http://www.ju.edu.et/
DE,Europäische Betriebswirtschafts-Akademie,http://www.eba-muenchen.de/
KR,Kwan Dong University,http://www.kwandong.ac.kr/
CO,Universidad de América Bogotá,http://www.uamerica.edu.co/
US,University of Maryland (System),http://www.ums.edu/
SN,Université Alioune Diop de Bambey,http://www.bambey.univ.sn/
BO,Universidad Privada Franz Tamayo (UNIFRANZ),http://www.unifranz.edu.bo/
ID,Universitas Nasional Pasim,http://www.pasim.ac.id/
PL,Pedagogical University of Kielce,http://www.pu.kielce.pl/
CN,Huazhong Agricultural University,http://www.hzau.edu.cn/
US,Montclair State University,http://www.montclair.edu/
US,Miami Dade College,http://www.mdc.edu/
US,"City University of New York, John Jay College of Criminal Justice",http://www.jjay.cuny.edu/
AF,Balkh University,http://www.ba.edu.af/
SD,Elrazi College Of Medical & Technological Sciences,http://www.elrazicollege.net/
US,Gonzaga University,http://www.gonzaga.edu/
GB,University of Plymouth,http://www.plymouth.ac.uk/
US,Carleton College,http://www.carleton.edu/
AT,Universität Vienna,http://www.univie.ac.at/
US,Humphreys College,http://www.humphreys.edu/
BR,Universidade Estadual do Oeste do Paraná,http://www.unioeste.br/
TH,Mahidol University International College,http://www.muic.mahidol.ac.th/
SY,Yarmouk Private University ,http://www.ypu.edu.sy/
US,Carlow College,http://www.carlow.edu/
GB,Royal College of Art,http://www.rca.ac.uk/
TR,Yildirim Beyazit University,http://www.ybu.edu.tr/
RO,University of Sibiu,http://www.sibiu.ro/
US,Virginia Intermont College,http://www.vic.edu/
MX,Universidad Pedagógica Nacional,http://www.upn.mx/
US,Buena Vista University,http://www.bvu.edu/
US,Ringling College of Art and Design,http://www.ringling.edu/
US,Peru State College,http://www.peru.edu/
VN,Ho Chi Minh City University of Transport,http://www.hcmutrans.edu.vn/
US,Villanova University,http://www.villanova.edu/
GB,"Courtauld Institute of Art, University of London",http://www.courtauld.ac.uk/
SY,Higher Institute of Business Administration,http://www.hiba.edu.sy/
KR,Korea National University of Education,http://www.knue.ac.kr/
IL,Bar-Ilan University,http://www.biu.ac.il/
CA,Université Laval,http://www.ulaval.ca/
NL,Hogeschool Rotterdam,http://www.hro.nl/
SA,Al-Yamamah College,http://www.alyamamah.edu.sa/
PS,Arab American University - Jenin,http://www.aauj.edu/
US,Southwestern Adventist University,http://www.swau.edu/
AR,"Universidad del Norte ""Santo Tomás de Aquino""",http://www.unsta.edu.ar/
JP,Hokkaigakuen University,http://www.hokkai-s-u.ac.jp/
CN,Tibet University of Nationalities,http://www.xzmy.edu.cn/
US,University of South Carolina - Union,http://www.sc.edu/union/
TR,Cag University,http://www.cag.edu.tr/
US,Old Dominion University,http://www.odu.edu/
KG,International Ataturk Alatoo University,http://www.iaau.edu.kg/
RU,Yaroslavl State University,http://www.uniyar.ac.ru/
US,Bethel College St. Paul,http://www.bethel.edu/
SD,University of Gezira,http://www.uofg.edu.sd/
FI,University of Lapland,http://www.ulapland.fi/
US,Felician College,http://www.felician.edu/
MY,Tunku Syed Sirajuddin Polytechnic,http://www.ptss.edu.my/
